perm_acc,main_folder,sub_folder,processing_time
0.446333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute57_WINS_BINS_FC_BOLD_all,1769148639
0.391666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute580_WINS_BINS_FC_BOLD_all,1769148639
0.529166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute581_WINS_BINS_FC_BOLD_all,1769148640
0.6565,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute582_WINS_BINS_FC_BOLD_all,1769148640
0.4605,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute583_WINS_BINS_FC_BOLD_all,1769148640
0.432333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute584_WINS_BINS_FC_BOLD_all,1769148640
0.4195,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute585_WINS_BINS_FC_BOLD_all,1769148640
0.377666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute586_WINS_BINS_FC_BOLD_all,1769148640
0.458,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute587_WINS_BINS_FC_BOLD_all,1769148640
0.460166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute588_WINS_BINS_FC_BOLD_all,1769148640
0.439166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute589_WINS_BINS_FC_BOLD_all,1769148640
0.548666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute58_WINS_BINS_FC_BOLD_all,1769148639
0.382333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute590_WINS_BINS_FC_BOLD_all,1769148640
0.386333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute591_WINS_BINS_FC_BOLD_all,1769148640
0.378166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute592_WINS_BINS_FC_BOLD_all,1769148640
0.381333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute593_WINS_BINS_FC_BOLD_all,1769148640
0.4895,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute594_WINS_BINS_FC_BOLD_all,1769148640
0.376166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute595_WINS_BINS_FC_BOLD_all,1769148640
0.554833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute596_WINS_BINS_FC_BOLD_all,1769148640
0.544,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute597_WINS_BINS_FC_BOLD_all,1769148640
0.6645,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute598_WINS_BINS_FC_BOLD_all,1769148640
0.5535,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute599_WINS_BINS_FC_BOLD_all,1769148641
0.530333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute59_WINS_BINS_FC_BOLD_all,1769148641
0.498833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute5_WINS_BINS_FC_BOLD_all,1769148637
0.439166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute600_WINS_BINS_FC_BOLD_all,1769148641
0.682333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute601_WINS_BINS_FC_BOLD_all,1769148641
0.436,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute602_WINS_BINS_FC_BOLD_all,1769148641
0.358,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute603_WINS_BINS_FC_BOLD_all,1769148641
0.619333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute604_WINS_BINS_FC_BOLD_all,1769148641
0.380333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute605_WINS_BINS_FC_BOLD_all,1769148641
0.435,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute606_WINS_BINS_FC_BOLD_all,1769148641
0.5905,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute607_WINS_BINS_FC_BOLD_all,1769148641
0.3955,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute608_WINS_BINS_FC_BOLD_all,1769148641
0.368,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute609_WINS_BINS_FC_BOLD_all,1769148641
0.528,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute60_WINS_BINS_FC_BOLD_all,1769148641
0.634666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute610_WINS_BINS_FC_BOLD_all,1769148641
0.430833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute611_WINS_BINS_FC_BOLD_all,1769148641
0.5075,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute612_WINS_BINS_FC_BOLD_all,1769148641
0.616,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute613_WINS_BINS_FC_BOLD_all,1769148642
0.546,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute614_WINS_BINS_FC_BOLD_all,1769148642
0.515333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute615_WINS_BINS_FC_BOLD_all,1769148641
0.528333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute616_WINS_BINS_FC_BOLD_all,1769148641
0.374,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute617_WINS_BINS_FC_BOLD_all,1769148643
0.432333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute618_WINS_BINS_FC_BOLD_all,1769148641
0.482,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute619_WINS_BINS_FC_BOLD_all,1769148642
0.546166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute61_WINS_BINS_FC_BOLD_all,1769148641
0.475666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute620_WINS_BINS_FC_BOLD_all,1769148641
0.546833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute621_WINS_BINS_FC_BOLD_all,1769148641
0.434166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute622_WINS_BINS_FC_BOLD_all,1769148641
0.546833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute623_WINS_BINS_FC_BOLD_all,1769148641
0.407166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute624_WINS_BINS_FC_BOLD_all,1769148641
0.497333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute625_WINS_BINS_FC_BOLD_all,1769148641
0.409333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute626_WINS_BINS_FC_BOLD_all,1769148641
0.454333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute627_WINS_BINS_FC_BOLD_all,1769148642
0.602833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute628_WINS_BINS_FC_BOLD_all,1769148642
0.574166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute629_WINS_BINS_FC_BOLD_all,1769148642
0.5515,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute62_WINS_BINS_FC_BOLD_all,1769148641
0.452833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute630_WINS_BINS_FC_BOLD_all,1769148642
0.563,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute631_WINS_BINS_FC_BOLD_all,1769148642
0.4335,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute632_WINS_BINS_FC_BOLD_all,1769148641
0.464166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute633_WINS_BINS_FC_BOLD_all,1769148641
0.4015,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute634_WINS_BINS_FC_BOLD_all,1769148644
0.389166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute635_WINS_BINS_FC_BOLD_all,1769148644
0.652666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute636_WINS_BINS_FC_BOLD_all,1769148644
0.592,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute637_WINS_BINS_FC_BOLD_all,1769148645
0.392833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute638_WINS_BINS_FC_BOLD_all,1769148645
0.4945,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute639_WINS_BINS_FC_BOLD_all,1769148644
0.585,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute63_WINS_BINS_FC_BOLD_all,1769148642
0.5935,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute640_WINS_BINS_FC_BOLD_all,1769148645
0.5715,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute641_WINS_BINS_FC_BOLD_all,1769148645
0.5895,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute642_WINS_BINS_FC_BOLD_all,1769148645
0.529833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute643_WINS_BINS_FC_BOLD_all,1769148645
0.462666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute644_WINS_BINS_FC_BOLD_all,1769148645
0.64,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute645_WINS_BINS_FC_BOLD_all,1769148645
0.536333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute646_WINS_BINS_FC_BOLD_all,1769148645
0.5195,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute647_WINS_BINS_FC_BOLD_all,1769148646
0.481,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute648_WINS_BINS_FC_BOLD_all,1769148646
0.507666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute649_WINS_BINS_FC_BOLD_all,1769148646
0.503833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute64_WINS_BINS_FC_BOLD_all,1769148645
0.459666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute650_WINS_BINS_FC_BOLD_all,1769148646
0.495833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute651_WINS_BINS_FC_BOLD_all,1769148646
0.526166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute652_WINS_BINS_FC_BOLD_all,1769148646
0.497833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute653_WINS_BINS_FC_BOLD_all,1769148646
0.487,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute654_WINS_BINS_FC_BOLD_all,1769148646
0.498,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute655_WINS_BINS_FC_BOLD_all,1769148646
0.439166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute656_WINS_BINS_FC_BOLD_all,1769148646
0.548666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute657_WINS_BINS_FC_BOLD_all,1769148646
0.642833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute658_WINS_BINS_FC_BOLD_all,1769148646
0.609166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute659_WINS_BINS_FC_BOLD_all,1769148646
0.455333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute65_WINS_BINS_FC_BOLD_all,1769148646
0.38,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute660_WINS_BINS_FC_BOLD_all,1769148646
0.612166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute661_WINS_BINS_FC_BOLD_all,1769148646
0.468833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute662_WINS_BINS_FC_BOLD_all,1769148646
0.531,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute663_WINS_BINS_FC_BOLD_all,1769148646
0.47,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute664_WINS_BINS_FC_BOLD_all,1769148646
0.669833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute665_WINS_BINS_FC_BOLD_all,1769148646
0.459333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute666_WINS_BINS_FC_BOLD_all,1769148646
0.456666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute667_WINS_BINS_FC_BOLD_all,1769148646
0.608833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute668_WINS_BINS_FC_BOLD_all,1769148646
0.4055,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute669_WINS_BINS_FC_BOLD_all,1769148646
0.458666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute66_WINS_BINS_FC_BOLD_all,1769148646
0.449666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute670_WINS_BINS_FC_BOLD_all,1769148647
0.420833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute671_WINS_BINS_FC_BOLD_all,1769148647
0.418833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute672_WINS_BINS_FC_BOLD_all,1769148647
0.431666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute673_WINS_BINS_FC_BOLD_all,1769148647
0.516166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute674_WINS_BINS_FC_BOLD_all,1769148647
0.444,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute675_WINS_BINS_FC_BOLD_all,1769148647
0.664,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute676_WINS_BINS_FC_BOLD_all,1769148647
0.463833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute677_WINS_BINS_FC_BOLD_all,1769148647
0.433166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute678_WINS_BINS_FC_BOLD_all,1769148647
0.392166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute679_WINS_BINS_FC_BOLD_all,1769148647
0.4715,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute67_WINS_BINS_FC_BOLD_all,1769148647
0.405,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute680_WINS_BINS_FC_BOLD_all,1769148647
0.646666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute681_WINS_BINS_FC_BOLD_all,1769148648
0.487333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute682_WINS_BINS_FC_BOLD_all,1769148648
0.4125,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute683_WINS_BINS_FC_BOLD_all,1769148648
0.636333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute684_WINS_BINS_FC_BOLD_all,1769148648
0.467,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute685_WINS_BINS_FC_BOLD_all,1769148650
0.535333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute686_WINS_BINS_FC_BOLD_all,1769148649
0.532666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute687_WINS_BINS_FC_BOLD_all,1769148648
0.579166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute688_WINS_BINS_FC_BOLD_all,1769148648
0.593666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute689_WINS_BINS_FC_BOLD_all,1769148648
0.577833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute68_WINS_BINS_FC_BOLD_all,1769148647
0.594666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute690_WINS_BINS_FC_BOLD_all,1769148648
0.439,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute691_WINS_BINS_FC_BOLD_all,1769148648
0.557833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute692_WINS_BINS_FC_BOLD_all,1769148649
0.503833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute693_WINS_BINS_FC_BOLD_all,1769148649
0.3715,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute694_WINS_BINS_FC_BOLD_all,1769148649
0.512333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute695_WINS_BINS_FC_BOLD_all,1769148649
0.463,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute696_WINS_BINS_FC_BOLD_all,1769148649
0.611,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute697_WINS_BINS_FC_BOLD_all,1769148649
0.494166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute698_WINS_BINS_FC_BOLD_all,1769148649
0.580833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute699_WINS_BINS_FC_BOLD_all,1769148649
0.513,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute69_WINS_BINS_FC_BOLD_all,1769148648
0.518666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute6_WINS_BINS_FC_BOLD_all,1769148641
0.5495,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute700_WINS_BINS_FC_BOLD_all,1769148649
0.499166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute701_WINS_BINS_FC_BOLD_all,1769148649
0.454,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute702_WINS_BINS_FC_BOLD_all,1769148649
0.498666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute703_WINS_BINS_FC_BOLD_all,1769148649
0.309166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute704_WINS_BINS_FC_BOLD_all,1769148649
0.409333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute705_WINS_BINS_FC_BOLD_all,1769148649
0.505333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute706_WINS_BINS_FC_BOLD_all,1769148649
0.441666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute707_WINS_BINS_FC_BOLD_all,1769148649
0.541666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute708_WINS_BINS_FC_BOLD_all,1769148649
0.588833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute709_WINS_BINS_FC_BOLD_all,1769148649
0.600166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute70_WINS_BINS_FC_BOLD_all,1769148649
0.4305,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute710_WINS_BINS_FC_BOLD_all,1769148649
0.441666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute711_WINS_BINS_FC_BOLD_all,1769148649
0.515666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute712_WINS_BINS_FC_BOLD_all,1769148649
0.600333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute713_WINS_BINS_FC_BOLD_all,1769148649
0.462,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute714_WINS_BINS_FC_BOLD_all,1769148650
0.648333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute715_WINS_BINS_FC_BOLD_all,1769148650
0.504333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute716_WINS_BINS_FC_BOLD_all,1769148650
0.5455,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute717_WINS_BINS_FC_BOLD_all,1769148650
0.657166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute718_WINS_BINS_FC_BOLD_all,1769148650
0.521833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute719_WINS_BINS_FC_BOLD_all,1769148650
0.453333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute71_WINS_BINS_FC_BOLD_all,1769148649
0.480166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute720_WINS_BINS_FC_BOLD_all,1769148650
0.542666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute721_WINS_BINS_FC_BOLD_all,1769148650
0.5275,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute722_WINS_BINS_FC_BOLD_all,1769148650
0.588833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute723_WINS_BINS_FC_BOLD_all,1769148650
0.611166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute724_WINS_BINS_FC_BOLD_all,1769148650
0.525333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute725_WINS_BINS_FC_BOLD_all,1769148650
0.446666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute726_WINS_BINS_FC_BOLD_all,1769148650
0.4835,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute727_WINS_BINS_FC_BOLD_all,1769148650
0.491833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute728_WINS_BINS_FC_BOLD_all,1769148650
0.4415,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute729_WINS_BINS_FC_BOLD_all,1769148650
0.454333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute72_WINS_BINS_FC_BOLD_all,1769148650
0.560666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute730_WINS_BINS_FC_BOLD_all,1769148650
0.584166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute731_WINS_BINS_FC_BOLD_all,1769148650
0.449833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute732_WINS_BINS_FC_BOLD_all,1769148650
0.609166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute733_WINS_BINS_FC_BOLD_all,1769148650
0.371166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute734_WINS_BINS_FC_BOLD_all,1769148650
0.546166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute735_WINS_BINS_FC_BOLD_all,1769148650
0.538,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute736_WINS_BINS_FC_BOLD_all,1769148650
0.532333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute737_WINS_BINS_FC_BOLD_all,1769148650
0.506,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute738_WINS_BINS_FC_BOLD_all,1769148650
0.440833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute739_WINS_BINS_FC_BOLD_all,1769148650
